 78701296,     716,  993194
 78718612,     717,  989840
 78735928,     718,  989634
 78753245,     719,  986872
 78770561,     720,  986142
 78866665,     721,  984754
 79058874,     723,  984402
 79154978,     724,  983080
 79347187,     726,  982476
 79443291,     727,  981346
 79539395,     728,  980776
 79635499,     729,  979460
 79731603,     730,  978230
 80212125,     735,  978000
 80308229,     736,  976942
