   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   1,  19,   1,   1,   1,  15,   1,  15,   1,  15,  15,   1,   1,   1,   1,   1,   1,   1,   1,   1
  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20
   9,   4,   4,   9,   9,   3,   9,   3,   9,  20,  20,   9,   9,   9,   9,  24,   9,   9,   9,   9
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
  31,  31,  31,  17,  17,  27,  17,  27,  17,  27,  27,  31,  17,  17,  17,  31,  17,  17,  17,  17
   7,   7,   7,   7,   7,   7,   7,   7,   7,   6,   7,   7,   7,   7,   7,   7,   7,   7,   7,   7
  18,  18,  18,  18,  17,  18,  18,  18,  18,  18,  18,  18,  27,  27,  27,  18,  27,  27,  27,  18
  20,  36,  20,  13,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20
   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4
  13,   7,  13,  13,  13,  17,  13,  17,  32,  17,  17,  13,  13,  13,  13,  13,  13,  13,  13,  13
   4,   4,   4,   4,   4,   2,   4,   2,   4,   2,   2,   4,   4,   4,   4,   4,   4,   4,   4,   4
   8,   8,   8,   3,   3,  20,   3,  20,   3,  20,  20,   8,   3,   3,   3,   1,   3,   3,   3,   9
  15,  17,  17,  28,  15,  15,  28,  15,  15,  15,  15,  15,  15,  15,  15,  15,  15,  15,  15,  15
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13
   2,   2,   2,   2,   2,   2,   2,   2,   2,   8,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   2,  19,  10,   1,  10,  10,  10,  10,  10,  10,  10,   2,  10,  10,  10,  10,  10,  10,  10,  10
   6,   6,   5,   5,   5,   5,   5,   5,   5,   5,   5,   1,   5,   5,   5,  27,   5,   5,   5,   5
  13,  13,   4,   3,   3,   3,   3,   3,   3,   3,   3,   3,   1,   1,   1,   1,   1,   1,   1,   1
   2,   2,   4,   1,   1,   1,   1,   1,   1,   1,   1,   1,   4,   4,   9,   4,   4,   4,   4,   4
  18,  18,   9,  18,  18,  13,  18,  18,  18,  18,  18,   7,   9,   9,   9,  19,   9,   9,   9,   9
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   1,   1,  14,   1,   1,  20,  19,  20,   6,  20,  20,  14,  27,  27,  14,  14,  14,  14,  27,  14
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   9,   9,   9,   9,   2,   9,   6,   9,  19,   9,   9,   8,   9,   9,   9,   9,   9,   9,   9,   2
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
  16,  35,  15,  16,  16,  16,  16,  16,  16,  16,  16,  21,  15,  15,  15,  15,  15,  15,  15,  15
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   6,   6,   8,   6,   6,   6,  18,   6,   7,   6,   6,   8,  18,  18,  18,  18,  18,  18,  18,  19
   6,   6,  31,  19,  19,   6,   6,   6,   6,   9,   6,  19,  19,  19,  19,  19,  19,  19,  19,   7
   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   9,   9,  13,   9,  13,   9,   9,   9
  10,   5,  11,   2,   2,   2,  10,   2,   2,   2,   2,  10,   5,   5,   6,   5,   6,   5,   5,  17
   4,   0,   4,   0,   0,   0,   3,   0,   0,   0,   0,   4,   8,   8,  12,   8,  12,   8,   8,  10
   6,   6,   3,   6,   6,   6,   0,   6,   6,   6,   6,   0,   4,   4,   7,   4,   7,   4,   4,  19
  19,  19,  19,  19,  19,  19,   3,  19,  19,  19,  19,  19,  18,  18,   6,  18,   6,  18,  18,   8
   1,   1,   1,   1,   1,   1,   4,   1,   1,   1,   1,   4,  18,  18,  15,  18,  15,  18,  18,  20
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   5,   2,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   0,   2,   0,   2,   2,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   3,   0,   3,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   1,   0,   0,   1
   3,   1,   3,   1,   1,   1,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
   1,   3,   1,   3,   3,   3,   3,   3,   3,   3,   2,   3,   3,   3,   3,   3,   3,   3,   3,   3
   4,   2,   4,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
  19,   7,  19,   7,   7,   7,   7,   7,   7,   7,   7,   7,   7,   7,   7,   7,   7,   7,   7,   7
   1,   6,   1,   2,   2,   2,   2,   2,   6,   6,   2,   6,   2,   3,   2,   6,   2,   6,   3,   2
   7,  11,   7,  11,  11,  11,  11,  11,  11,  11,  11,  11,  11,  11,  11,  11,  11,  11,  11,  11
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
  10,  13,  10,  10,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13
  20,  33,  20,  20,  33,  33,  33,  33,  33,  33,  14,  33,  33,  33,  14,  14,  14,  33,  33,  14
  19,   9,  19,  19,   9,   9,   9,   9,   9,   9,   9,   9,   9,   9,   9,   8,   9,   9,   9,   9
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   1,   6,   1,   1,   6,   6,   6,   6,   6,   6,   6,   6,   6,   6,   6,   1,   6,   6,   6,   6
   3,  16,   3,   3,  16,  16,  16,  16,  16,  16,  35,  16,  16,  16,  35,   3,  35,  16,  16,  35
  16,  16,  35,  39,  16,  16,  16,  16,  16,  16,  20,  16,  16,  16,  20,  16,  20,  16,  16,  20
   6,   6,   4,   6,   6,   6,   6,   6,   6,   6,  19,   6,   6,   6,  19,   6,  19,   6,   6,   8
   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   3
  10,  10,  10,  10,  10,  10,  10,  10,   4,   4,  10,  10,  10,  10,  10,  10,  10,  10,  10,   5
   3,   1,   3,   3,   1,   1,   3,   3,   3,   3,   1,   1,   3,   1,   1,   3,   1,   1,   1,   3
   1,   1,   1,   1,   1,   1,   1,  16,   7,   7,  15,  16,  16,  16,  15,   7,  15,  16,  16,   1
   4,  17,   4,   4,   4,   2,   4,   4,   4,   4,  20,   4,   4,   4,  20,   4,  20,   4,   4,   9
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   1,   1,   1,   1,   1,   1,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   3,   3,   3,  10,   3,   7,   3,   3,   3,   3,   3,   3,   3,   3,   3,  12,   3,  15,   4,   3
   5,   8,   6,   9,   9,   6,   5,   6,   6,   1,   6,   6,   6,   6,   6,   6,   6,   7,   5,   6
   9,   9,   5,   9,   9,   0,   9,   5,   5,   5,   5,   9,   5,   5,   5,   5,   5,  10,   9,   5
   5,   1,   1,  17,   1,   1,  15,   1,   1,   1,  33,   1,   1,  14,  33,   1,  33,  15,  10,  14
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
  11,  11,  22,  11,  11,  11,  11,  17,  17,  36,  19,  11,  17,  19,  19,  17,  19,  11,  19,  11
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
  22,  22,   7,  22,  30,   7,  30,   7,   7,   7,   5,  30,   7,   5,   5,   7,   5,  13,  12,  30
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
  16,  11,  16,  16,  33,  16,  33,  16,  33,  33,  20,  33,  16,   6,  20,  33,  20,  16,   6,  33
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   9,  19,   9,   9,  14,  20,  14,   9,  14,  14,   1,  14,   9,   1,   1,  14,   1,   1,   1,  14
  19,  19,  19,  19,  19,  19,  19,  19,  19,  19,   1,  19,  19,   1,   1,  19,   1,   1,   1,  19
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   1,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
  13,  15,  15,  15,  19,  20,  19,  23,  26,  28,  30,  30,  23,  23,  28,  26,  30,  28,  30,  30
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
  10,  14,  14,  14,  19,   8,  10,  10,  12,  10,  19,  34,  10,  10,  10,  10,  10,  10,   4,  10
   2,   8,   8,   8,  23,   9,   2,   2,   9,   2,  18,  32,   2,   2,   2,  11,   2,   2,  23,   2
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
  26,   4,   4,   4,  10,  14,   9,   7,  14,  10,   8,   8,   7,  20,  10,  10,  15,  10,  15,  10
  14,  19,  36,  19,  19,  20,  14,  14,  28,  22,  18,  18,  23,  14,  20,  20,  14,  20,  14,  20
  10,   2,   2,  21,   2,   4,   4,  10,   4,  10,   5,   5,  10,  10,  14,   8,  10,  14,  10,  14
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   3,   5,   5,   5,  16,  16,  16,  13,  16,  13,  16,  10,   4,  13,  16,  16,  13,  13,   4,  16
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   4,   2,  13,   1,   4,  13,   4,   4,   4,   4,   4,   1,   4,   4,   4,   4,   4,   4,   4,   4
  16,   2,   4,   2,   1,   1,   1,   1,   1,   1,   1,   2,   1,   1,   1,   1,   1,   1,   1,   1
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
  12,  12,  12,  12,  12,   1,  14,  12,   1,   1,  19,   1,   1,   1,  12,   1,   1,  15,   1,   1
  19,  19,  27,  19,  27,  27,  27,  19,  17,  17,  27,  27,  27,  27,  19,  17,  27,  12,  27,  27
   2,  18,  20,  18,  20,  20,  20,  18,  20,  20,  20,   9,  20,  20,  18,  20,  20,   9,  20,  20
  15,  15,  19,  15,  19,  19,  19,  15,  19,  19,   7,  19,  19,  19,  15,  19,  19,  19,  19,  19
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
  17,  17,   1,  18,  18,  18,  18,  17,  18,  18,  18,  31,  18,  18,  34,  18,  18,  31,  18,  18
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
  20,  18,  20,  20,  20,  20,  20,  18,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20
   4,   9,   4,   1,   4,   4,   4,   9,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   6,   6,   6,   6,   6,   6,   6,   6,   6,   6,   6,   6,   6,   6,   6,   5,   6,   6,   6,   6
  10,  28,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
  17,  10,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20
   1,   4,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
   4,   4,   4,  19,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4
  10,  35,  35,  20,  35,  10,  35,  35,  35,  35,  10,  35,  35,  10,  10,  35,  10,  35,  10,  10
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   6,  14,  14,  14,  14,  14,  14,  14,  14,  14,  14,  14,  14,  14,  14,  14,  19,  14,  14,  19
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
  19,  37,  37,  37,  37,  37,  37,  37,  37,  37,  55,  51,  37,  37,  37,  37,  37,  51,  37,  37
   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,  23,  23,   4,   4,  23
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20
   1,  15,  20,  20,  20,  20,  18,  20,  20,  20,  20,  20,  20,  20,  20,   1,   1,  18,  20,   1
   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   5,   3,   3
  18,  28,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,  18,  18,   1,   1,  18
  13,  19,  42,  26,  26,  40,  26,  26,  26,  26,  26,  36,  26,  40,  26,  40,  40,  40,  40,  40
  16,  20,  11,  11,  11,  11,  28,  11,  11,  11,  11,  11,  11,  11,  16,  11,  11,  10,  11,  11
  25,  17,   7,   7,   7,   7,  20,   7,   7,   7,   7,   7,   7,   7,   8,  10,  10,  18,  10,  10
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
